 ID,Name / Nom,Latitude,Longitude,Prov/Terr,Timezone / Fuseau horaire
05CE001,"RED DEER RIVER AT DRUMHELLER",51.467470,-112.711600,AB,UTC-07:00
05CE002,"KNEEHILLS CREEK NEAR DRUMHELLER",51.470000,-112.976900,AB,UTC-07:00
05CE005,"ROSEBUD RIVER AT REDLAND",51.293330,-113.010600,AB,UTC-07:00
05CE006,"ROSEBUD RIVER BELOW CARSTAIRS CREEK",51.415830,-113.727780,AB,UTC-07:00
05CE007,"THREEHILLS CREEK NEAR CARBON",51.564460,-113.073420,AB,UTC-07:00
05CE010,"RAY CREEK NEAR INNISFAIL",52.001100,-113.599800,AB,UTC-07:00
05CE011,"RENWICK CREEK NEAR THREE HILLS",51.716950,-113.363100,AB,UTC-07:00
05CE012,"GHOSTPINE CREEK NEAR HUXLEY",51.895910,-113.241070,AB,UTC-07:00
05CE018,"THREEHILLS CREEK BELOW RAY CREEK",51.997400,-113.568600,AB,UTC-07:00
05CE020,"MICHICHI CREEK AT DRUMHELLER",51.471640,-112.717200,AB,UTC-07:00
05CH007,"BERRY CREEK NEAR THE MOUTH",50.855090,-111.590610,AB,UTC-07:00
05CH008,"BERRY CREEK NEAR ROSE LYNN",51.415550,-111.494700,AB,UTC-07:00
05CH013,"FORSTER RESERVOIR NEAR CESSFORD",50.980830,-111.765560,AB,UTC-07:00
05CH014,"BERRY CREEK RESERVOIR NEAR SUNNYNOOK",51.262220,-111.639440,AB,UTC-07:00
05CJ006,"ONETREE CREEK NEAR PATRICIA",50.733330,-111.687500,AB,UTC-07:00
05CJ012,"MATZHIWIN CREEK BELOW WARE COULEE",50.820560,-111.827800,AB,UTC-07:00
05CK004,"RED DEER RIVER NEAR BINDLOSS",50.902780,-110.297200,AB,UTC-07:00
05CK005,"ALKALI CREEK NEAR THE MOUTH",50.898330,-110.508300,AB,UTC-07:00
05DA009,"NORTH SASKATCHEWAN RIVER AT WHIRLPOOL POINT",52.001670,-116.469400,AB,UTC-07:00
05DB002,"PRAIRIE CREEK NEAR ROCKY MOUNTAIN HOUSE",52.272222,-114.930556,AB,UTC-07:00
05DB006,"CLEARWATER RIVER NEAR DOVERCOURT",52.252500,-114.853900,AB,UTC-07:00
05DC001,"NORTH SASKATCHEWAN RIVER NEAR ROCKY MOUNTAIN HOUSE",52.380830,-114.939200,AB,UTC-07:00
05DC011,"NORTH RAM RIVER AT FORESTRY ROAD",52.281944,-115.991667,AB,UTC-07:00
05DD004,"BROWN CREEK AT FORESTRY ROAD",52.761110,-116.355600,AB,UTC-07:00
05DD007,"BRAZEAU RIVER BELOW CARDINAL RIVER",52.880550,-116.577800,AB,UTC-07:00
05DD009,"NORDEGG RIVER AT SUNCHILD ROAD",52.820280,-115.519400,AB,UTC-07:00
05DE002,"WABAMUN LAKE AT WABAMUN",53.555833,-114.469722,AB,UTC-07:00
05DE006,"NORTH SASKATCHEWAN RIVER NEAR LODGEPOLE",53.051670,-115.209200,AB,UTC-07:00
05DE007,"ROSE CREEK NEAR ALDER FLATS",52.930000,-115.010000,AB,UTC-07:00
05DE009,"TOMAHAWK CREEK NEAR TOMAHAWK",53.405833,-114.761388,AB,UTC-07:00
05DE010,"NORTH SASKATCHEWAN RIVER AT HIGHWAY NO. 759",53.315280,-114.805560,AB,UTC-07:00
05DF001,"NORTH SASKATCHEWAN RIVER AT EDMONTON",53.537500,-113.484400,AB,UTC-07:00
05DF003,"BLACKMUD CREEK NEAR ELLERSLIE",53.413889,-113.515556,AB,UTC-07:00
05DF004,"STRAWBERRY CREEK NEAR THE MOUTH",53.311390,-114.050600,AB,UTC-07:00
05DF006,"WHITEMUD CREEK NEAR ELLERSLIE",53.412222,-113.591667,AB,UTC-07:00
05DF008,"WEED CREEK AT THORSBY",53.234194,-114.050611,AB,UTC-07:00
05DF009,"WHITEMUD CREEK AT EDMONTON",53.483020,-113.554550,AB,UTC-07:00
05EA002,"STURGEON RIVER AT ST. ALBERT",53.635777,-113.627222,AB,UTC-07:00
05EA005,"STURGEON RIVER NEAR VILLENEUVE",53.655000,-113.761700,AB,UTC-07:00
05EA006,"LAC STE. ANNE AT ALBERTA BEACH",53.676388,-114.357500,AB,UTC-07:00
05EA011,"CARROT CREEK NEAR THE MOUTH",53.623555,-113.696305,AB,UTC-07:00
05EA012,"ATIM CREEK AT CENTURY ROAD",53.590277,-113.883611,AB,UTC-07:00
05EA013,"KILINI CREEK AT TWP ROAD NO 543",53.672130,-114.135500,AB,UTC-07:00
05EE005,"STRETTON CREEK NEAR MARWAYNE",53.441670,-110.325000,AB,UTC-07:00
05EE006,"VERMILION RIVER TRIBUTARY NEAR BRUCE",53.295000,-112.048300,AB,UTC-07:00
05EE009,"VERMILION RIVER AT VEGREVILLE",53.491110,-112.038300,AB,UTC-07:00
05EE010,"VERMILION RIVER AT RANGE ROAD NO. 105",53.619200,-111.450630,AB,UTC-07:00
05EE011,"VERMILION LAKES NEAR MORECAMBE",53.641900,-111.475600,AB,UTC-07:00
05EF001,"NORTH SASKATCHEWAN RIVER NEAR DEER CREEK",53.523170,-109.617900,SK,UTC-06:00
05FA001,"BATTLE RIVER NEAR PONOKA",52.662220,-113.582200,AB,UTC-07:00
05FA011,"BATTLE RIVER AT DUHAMEL",52.948611,-112.964444,AB,UTC-07:00
05FA013,"PIGEON LAKE AT PIGEON LAKE PROVINCIAL PARK",53.023766,-114.126483,AB,UTC-07:00
05FA025,"CAMROSE CREEK NEAR CAMROSE",53.041388,-112.829722,AB,UTC-07:00
05FC001,"BATTLE RIVER NEAR FORESTBURG",52.573890,-112.340300,AB,UTC-07:00
05FC008,"BATTLE RIVER AT HIGHWAY NO. 872",52.404720,-111.411400,AB,UTC-07:00
05FD007,"SHORNCLIFFE LAKE NEAR CZAR",52.472360,-110.863610,AB,UTC-07:00
05FE002,"BUFFALO CREEK AT HIGHWAY NO. 41",53.007220,-110.865800,AB,UTC-07:00
05FE004,"BATTLE RIVER NEAR THE SASKATCHEWAN BOUNDARY",52.856390,-110.018300,SK,UTC-06:00
05GA003,"MONITOR CREEK NEAR MONITOR",51.969440,-110.575000,AB,UTC-07:00
05GA008,"SOUNDING CREEK NEAR OYEN",51.565280,-110.473600,AB,UTC-07:00
05GA012,"SOUNDING CREEK NEAR CHINOOK",51.547780,-110.919700,AB,UTC-07:00
05GG001,"NORTH SASKATCHEWAN RIVER AT PRINCE ALBERT",53.202780,-105.768300,SK,UTC-06:00
05HA003,"BEAR CREEK NEAR PIAPOT",49.898610,-109.105600,SK,UTC-06:00
05HC005,"ANTELOPE CREEK NEAR CABRI",50.661390,-108.380600,SK,UTC-06:00
05HD036,"SWIFT CURRENT CREEK BELOW ROCK CREEK",49.844170,-108.479400,SK,UTC-06:00
05HD039,"SWIFT CURRENT CREEK NEAR LEINAN",50.493890,-107.658600,SK,UTC-06:00
05HD042,"ILLERBRUN CREEK NEAR SIMMIE",49.932000,-108.258000,SK,UTC-06:00
05HF003,"LAKE DIEFENBAKER AT GARDINER DAM",51.280280,-106.838300,SK,UTC-06:00
05HG001,"SOUTH SASKATCHEWAN RIVER AT SASKATOON",52.140280,-106.643300,SK,UTC-06:00
05HG002,"BRIGHTWATER CREEK NEAR KENASTON",51.562500,-106.500800,SK,UTC-06:00
05HG021,"INVERNESS CREEK NEAR BRODERICK",51.504440,-106.821700,SK,UTC-06:00
05JA002,"WOOD RIVER NEAR LAFLECHE",49.668610,-106.694170,SK,UTC-06:00
05JA003,"MCDONALD CREEK NEAR MCCORD",49.437780,-106.835830,SK,UTC-06:00
05JA005,"WOOD RIVER NEAR MCCORD",49.494780,-106.786780,SK,UTC-06:00
05JA006,"SIX MILE CREEK NEAR GLENTWORTH",49.496030,-106.754890,SK,UTC-06:00
05JB001,"NOTUKEU CREEK NEAR VANGUARD",49.917500,-107.185600,SK,UTC-06:00
05JB004,"NOTUKEU CREEK ABOVE ADMIRAL RESERVOIR",49.708890,-108.125300,SK,UTC-06:00
05JB007,"MOSQUITO CREEK NEAR PAMBRUN",49.976940,-107.436700,SK,UTC-06:00
05JC004,"RUSHLAKE CREEK ABOVE HIGHFIELD RESERVOIR",50.253330,-107.468300,SK,UTC-06:00
05JE006,"MOOSE JAW RIVER NEAR BURDICK",50.400000,-105.397200,SK,UTC-06:00
05JF001,"QU'APPELLE RIVER NEAR LUMSDEN",50.650470,-104.866780,SK,UTC-06:00
05JF005,"WASCANA CREEK NEAR LUMSDEN",50.636110,-104.909700,SK,UTC-06:00
05JF006,"BOGGY CREEK NEAR LUMSDEN",50.598610,-104.818100,SK,UTC-06:00
05JF008,"FAHLMAN CREEK NEAR DAVIN",50.369000,-104.192000,SK,UTC-06:00
05JF011,"COTTONWOOD CREEK NEAR LUMSDEN",50.590560,-104.908600,SK,UTC-06:00
05JG004,"QU'APPELLE RIVER ABOVE BUFFALO POUND",50.783000,-105.825000,SK,UTC-06:00
05JG006,"ELBOW DIVERSION CANAL AT DROP STRUCTURE",50.977780,-106.398600,SK,UTC-06:00
05JG013,"RIDGE CREEK NEAR BRIDGEFORD",50.951390,-106.329400,SK,UTC-06:00
05JH004,"LAST MOUNTAIN LAKE AT ROWANS RAVINE",50.997780,-105.185600,SK,UTC-06:00
05JJ003,"LANIGAN CREEK ABOVE BOULDER LAKE",51.649440,-105.237200,SK,UTC-06:00
05JJ009,"SALINE CREEK NEAR NOKOMIS",51.416110,-105.102800,SK,UTC-06:00
05JK002,"QUAPPELLE RIVER BELOW CRAVEN DAM",50.705550,-104.797200,SK,UTC-06:00
05JK004,"JUMPING DEER CREEK NEAR LIPTON",50.919450,-103.899200,SK,UTC-06:00
05JK007,"QU'APPELLE RIVER BELOW LOON CREEK",50.786390,-104.289200,SK,UTC-06:00
05JL005,"PHEASANT CREEK NEAR ABERNETHY",50.733330,-103.328100,SK,UTC-06:00
05JM001,"QUAPPELLE RIVER NEAR WELBY",50.491110,-101.557800,SK,UTC-06:00
05JM010,"EKAPO CREEK NEAR MARIEVAL",50.529722,-102.710277,SK,UTC-06:00
05JM015,"CUTARM CREEK NEAR SPY HILL",50.590830,-101.742800,SK,UTC-06:00
05KD003,"SASKATCHEWAN RIVER BELOW TOBIN LAKE",53.702780,-103.297200,SK,UTC-06:00
05KD004,"TOBIN LAKE AT THE SPILLWAY",53.652780,-103.398100,SK,UTC-06:00
05KD007,"SASKATCHEWAN RIVER BELOW THE FORKS",53.246110,-105.068330,SK,UTC-06:00
05KE010,"WHITE GULL CREEK AT HIGHWAY NO. 106",53.862780,-104.617200,SK,UTC-06:00
05KH007,"CARROT RIVER NEAR TURNBERRY",53.613330,-102.103900,SK,UTC-06:00
05KH015,"CARROT RIVER NEAR THE PAS",53.806000,-101.374860,MB,UTC-06:00
05KJ001,"SASKATCHEWAN RIVER AT THE PAS",53.841670,-101.186100,MB,UTC-06:00
05KK002,"CORMORANT LAKE AT CORMORANT",54.216670,-100.600000,MB,UTC-06:00
05KK005,"NORTH MOOSE LAKE AT MOOSE LAKE NARROWS CONTROL STRUCTURE",53.939450,-100.146100,MB,UTC-06:00
05KK006,"SOUTH MOOSE LAKE AT MOOSE LAKE NARROWS CONTROL STRUCTURE",53.939450,-100.146100,MB,UTC-06:00
05KL005,"CEDAR LAKE NEAR OLESON POINT",53.319170,-100.278900,MB,UTC-06:00
05LC001,"RED DEER RIVER NEAR ERWOOD",52.860000,-102.194200,SK,UTC-06:00
05LC004,"RED DEER RIVER NEAR THE MOUTH",52.876280,-101.049390,MB,UTC-06:00
05LD001,"OVERFLOWING RIVER AT OVERFLOWING RIVER",53.142500,-101.101900,MB,UTC-06:00
05LD002,"LAKE WINNIPEGOSIS AT DAWSON BAY",52.974530,-100.978970,MB,UTC-06:00
05LE001,"SWAN RIVER AT SWAN RIVER",52.095830,-101.258330,MB,UTC-06:00
05LE004,"WOODY RIVER NEAR BOWSMAN",52.258340,-101.137500,MB,UTC-06:00
05LE005,"ROARING RIVER NEAR MINITONAS",52.152780,-101.052800,MB,UTC-06:00
05LE006,"SWAN RIVER NEAR MINITONAS",52.196390,-101.060300,MB,UTC-06:00
05LE010,"BIRCH RIVER NEAR BIRCH RIVER",52.373610,-101.083300,MB,UTC-06:00
05LG003,"GARLAND RIVER NEAR GARLAND",51.667390,-100.489610,MB,UTC-06:00
05LG004,"NORTH DUCK RIVER AT COWAN",52.030560,-100.650000,MB,UTC-06:00
05LH001,"LAKE WINNIPEGOSIS AT WINNIPEGOSIS",51.645830,-99.918610,MB,UTC-06:00
05LH005,"WATERHEN RIVER NEAR WATERHEN",51.852780,-99.547230,MB,UTC-06:00
05LJ005,"OCHRE RIVER AT OCHRE RIVER",51.051110,-99.787500,MB,UTC-06:00
05LJ007,"TURTLE RIVER NEAR LAURIER",50.944440,-99.520840,MB,UTC-06:00
05LJ009,"DAUPHIN LAKE AT OUTLET",51.439450,-99.950000,MB,UTC-06:00
05LJ010,"VALLEY RIVER NEAR DAUPHIN",51.279170,-100.010800,MB,UTC-06:00
05LJ012,"VERMILION RIVER NEAR DAUPHIN",51.183330,-100.012500,MB,UTC-06:00
05LJ019,"MINK CREEK NEAR ETHELBERT",51.416670,-100.352800,MB,UTC-06:00
05LJ025,"MOSSY RIVER BELOW OUTLET OF DAUPHIN LAKE",51.450000,-99.966670,MB,UTC-06:00
05LJ027,"MCKINNON CREEK NEAR MCCREARY",50.800000,-99.479450,MB,UTC-06:00
05LJ045,"WILSON RIVER NEAR ASHVILLE",51.158330,-100.333300,MB,UTC-06:00
05LK002,"LAKE MANITOBA AT STEEP ROCK",51.440560,-98.803610,MB,UTC-06:00
05LL002,"WHITEMUD RIVER AT WESTBOURNE",50.134170,-98.583340,MB,UTC-06:00
05LL005,"WHITEMUD RIVER NEAR KEYES",50.187500,-99.102780,MB,UTC-06:00
05LL012,"LAKE MANITOBA NEAR WESTBOURNE",50.254170,-98.580560,MB,UTC-06:00
05LL014,"PINE CREEK NEAR MELBOURNE",49.900000,-99.208340,MB,UTC-06:00
05LL015,"BIG GRASS RIVER NEAR GLENELLA",50.506110,-98.970830,MB,UTC-06:00
05LL019,"PORTAGE DIVERSION NEAR PORTAGE LA PRAIRIE",49.965560,-98.380280,MB,UTC-06:00
05LL021,"RAT CREEK NEAR MACDONALD",49.988610,-98.464170,MB,UTC-06:00
05LL027,"PELICAN CREEK SOUTH TRIBUTARY NEAR BIRNIE",50.476670,-99.475830,MB,UTC-06:00
05LM001,"FAIRFORD RIVER NEAR FAIRFORD",51.600000,-98.704170,MB,UTC-06:00
05LM005,"LAKE ST. MARTIN NEAR HILBRE",51.559170,-98.527220,MB,UTC-06:00
05LM006,"DAUPHIN RIVER NEAR DAUPHIN RIVER",52.000000,-98.322220,MB,UTC-06:00
05LN006,"BURNT LAKE DRAIN NORTHWEST OF LUNDAR",50.720780,-98.075670,MB,UTC-06:00
05MA002,"LITTLE QUILL LAKE NEAR WYNARD",51.879640,-104.137830,SK,UTC-06:00
05MA010,"BIG QUILL LAKE NEAR KANDAHAR",51.781670,-104.319440,SK,UTC-06:00
05MA011,"BIRCH CREEK NEAR ELFROS",51.746110,-103.874200,SK,UTC-06:00
05MA012,"IRONSPRING CREEK NEAR WATSON",52.056950,-104.498900,SK,UTC-06:00
05MA016,"ROMANCE CREEK NEAR WATSON",51.993610,-104.553100,SK,UTC-06:00
05MA020,"QUILL CREEK NEAR QUILL LAKE",52.003060,-104.247200,SK,UTC-06:00
05MA021,"MAGNUSSON CREEK NEAR WYNYARD",51.814450,-104.203100,SK,UTC-06:00
05MA025,"RANCH CREEK ABOVE RANCH LAKE",52.405530,-104.789250,SK,UTC-06:00
05MB001,"YORKTON CREEK NEAR EBENEZER",51.380550,-102.503100,SK,UTC-06:00
05MB003,"WHITESAND RIVER NEAR CANORA",51.636390,-102.369700,SK,UTC-06:00
05MC001,"ASSINIBOINE RIVER AT STURGIS",51.939720,-102.546900,SK,UTC-06:00
05MC003,"LILIAN RIVER NEAR LADY LAKE",52.022780,-102.625000,SK,UTC-06:00
05MD004,"ASSINIBOINE RIVER AT KAMSACK",51.564720,-101.916100,SK,UTC-06:00
05MD005,"SHELL RIVER NEAR INGLIS",50.961110,-101.318100,MB,UTC-06:00
05MD007,"SHELL RIVER NEAR ROBLIN",51.360830,-101.255800,MB,UTC-06:00
05MD009,"LAKE OF THE PRAIRIES NEAR SHELLMOUTH",50.966110,-101.422500,MB,UTC-06:00
05MD010,"STONY CREEK NEAR KAMSACK",51.388610,-101.838600,SK,UTC-06:00
05MD011,"LAKE OF THE PRAIRIES NEAR ROBLIN",51.226530,-101.530750,MB,UTC-06:00
05ME003,"BIRDTAIL CREEK NEAR BIRTLE",50.530560,-100.950000,MB,UTC-06:00
05ME005,"CONJURING CREEK NEAR RUSSELL",50.791670,-101.298600,MB,UTC-06:00
05ME006,"ASSINIBOINE RIVER NEAR MINIOTA",50.110830,-101.035600,MB,UTC-06:00
05ME007,"SMITH CREEK NEAR MARCHWELL",50.832780,-101.578600,SK,UTC-06:00
05ME009,"SCISSOR CREEK NEAR MCAULEY",50.271110,-101.384400,MB,UTC-06:00
05ME010,"SILVER CREEK NEAR BINSCARTH",50.623050,-101.256100,MB,UTC-06:00
05ME011,"ASSINIBOINE RIVER SOUTHWEST OF ST. LAZARE",50.442220,-101.318610,MB,UTC-06:00
05ME012,"ASSINIBOINE RIVER WEST OF RUSSELL",50.766360,-101.437250,MB,UTC-06:00
05MF001,"LITTLE SASKATCHEWAN RIVER NEAR MINNEDOSA",50.357780,-99.900000,MB,UTC-06:00
05MF008,"ROLLING RIVER NEAR ERICKSON",50.520000,-99.940830,MB,UTC-06:00
05MF018,"LITTLE SASKATCHEWAN RIVER NEAR RIVERS",50.023610,-100.207750,MB,UTC-06:00
05MF020,"LAKE WAHTOPANAH NEAR RIVERS",50.026940,-100.199400,MB,UTC-06:00
05MF024,"LITTLE SASKATCHEWAN RIVER NEAR HOROD",50.690000,-100.248100,MB,UTC-06:00
05MG001,"ARROW RIVER NEAR ARROW RIVER",50.086110,-100.958300,MB,UTC-06:00
05MG003,"GOPHER CREEK NEAR VIRDEN",49.783330,-100.964400,MB,UTC-06:00
05MG004,"OAK RIVER NEAR RIVERS",50.025000,-100.393100,MB,UTC-06:00
05MG013,"ASSINIBOINE RIVER NORTH OF GRISWOLD",49.843060,-100.462780,MB,UTC-06:00
05MG014,"ASSINIBOINE RIVER EAST OF VIRDEN",49.875280,-100.848890,MB,UTC-06:00
05MG015,"BAILEYS CREEK NEAR OAK LAKE",49.871390,-100.672220,MB,UTC-06:00
05MH001,"ASSINIBOINE RIVER AT BRANDON",49.861440,-99.961580,MB,UTC-06:00
05MH005,"ASSINIBOINE RIVER NEAR HOLLAND",49.698330,-98.898890,MB,UTC-06:00
05MH006,"LITTLE SOURIS RIVER NEAR BRANDON",49.732220,-99.847780,MB,UTC-06:00
05MH007,"EPINETTE CREEK NEAR CARBERRY",49.741110,-99.330560,MB,UTC-06:00
05MH008,"CYPRESS RIVER NEAR BRUXELLES",49.446110,-98.906940,MB,UTC-06:00
05MJ001,"ASSINIBOINE RIVER AT HEADINGLEY",49.869170,-97.402780,MB,UTC-06:00
05MJ003,"ASSINIBOINE RIVER NEAR PORTAGE LA PRAIRIE",49.935830,-98.280000,MB,UTC-06:00
05MJ004,"STURGEON CREEK AT ST. JAMES",49.881110,-97.278610,MB,UTC-06:00
05MJ006,"PORTAGE RESERVOIR NEAR PORTAGE LA PRAIRIE",49.945280,-98.336670,MB,UTC-06:00
05MJ012,"ASSINIBOINE RIVER AT BAIE ST. PAUL",50.012500,-97.763050,MB,UTC-06:00
05MJ013,"OMANDS CREEK NEAR EMPRESS STREET EAST",49.884250,-97.194670,MB,UTC-06:00
05NA003,"LONG CREEK AT WESTERN CROSSING OF INTERNATIONAL BOUNDARY",49.000280,-103.352200,SK,UTC-06:00
05NA005,"GIBSON CREEK NEAR RADVILLE",49.483890,-104.336400,SK,UTC-06:00
05NA006,"LARSEN RESERVOIR NEAR RADVILLE",49.475000,-104.280560,SK,UTC-06:00
05NB001,"LONG CREEK NEAR ESTEVAN",49.104170,-103.013300,SK,UTC-06:00
05NB011,"YELLOW GRASS DITCH NEAR YELLOW GRASS",49.786390,-104.037800,SK,UTC-06:00
05NB014,"JEWEL CREEK NEAR GOODWATER",49.386110,-103.711700,SK,UTC-06:00
05NB016,"ROUGHBARK RESERVOIR NEAR WEYBURN",49.501390,-103.719720,SK,UTC-06:00
05NB018,"TATAGWA LAKE DRAIN NEAR WEYBURN",49.599450,-103.947200,SK,UTC-06:00
05NB020,"NICKLE LAKE NEAR Weyburn",49.575560,-103.768900,SK,UTC-06:00
05NB021,"SHORT CREEK NEAR ROCHE PERCEE",49.031110,-102.849200,SK,UTC-06:00
05NB032,"RAFFERTY RESERVOIR NEAR ESTEVAN",49.146110,-103.093900,SK,UTC-06:00
05NB033,"MOSELEY CREEK NEAR HALBRITE",49.494450,-103.629400,SK,UTC-06:00
05NB035,"COOKE CREEK NEAR GOODWATER",49.351940,-103.613100,SK,UTC-06:00
05NB036,"SOURIS RIVER BELOW RAFFERTY RESERVOIR",49.143330,-103.082200,SK,UTC-06:00
05NB038,"BOUNDARY RESERVOIR DIVERSION CANAL NEAR ESTEVAN",49.147500,-103.108600,SK,UTC-06:00
05NB039,"TRIBUTARY NEAR OUTRAM",49.173060,-103.303330,SK,UTC-06:00
05NB040,"SOURIS RIVER NEAR RALPH",49.531310,-103.677690,SK,UTC-06:00
05NB041,"ROUGHBARK CREEK ABOVE RAFFERTY RESERVOIR",49.464170,-103.684440,SK,UTC-06:00
05NC002,"MOOSE MOUNTAIN LAKE (RESERVOIR) NEAR CORNING",49.893610,-103.030300,SK,UTC-06:00
05ND004,"MOOSE MOUNTAIN CREEK NEAR OXBOW",49.232780,-102.228100,SK,UTC-06:00
05ND010,"MOOSE MOUNTAIN CREEK ABOVE ALAMEDA RESERVOIR",49.522780,-102.169700,SK,UTC-06:00
05ND011,"SHEPHERD CREEK NEAR ALAMEDA",49.347220,-102.256900,SK,UTC-06:00
05ND012,"ALAMEDA RESERVOIR NEAR ALAMEDA",49.260280,-102.228600,SK,UTC-06:00
05ND013,"MOOSE MOUNTAIN CREEK BELOW ALAMEDA RESERVOIR",49.248030,-102.229310,SK,UTC-06:00
05NE002,"MOOSOMIN LAKE NEAR MOOSOMIN",50.050280,-101.690300,SK,UTC-06:00
05NE003,"PIPESTONE CREEK ABOVE MOOSOMIN LAKE",50.152500,-101.835800,SK,UTC-06:00
05NF001,"SOURIS RIVER AT MELITA",49.266390,-100.970800,MB,UTC-06:00
05NF002,"ANTLER RIVER NEAR MELITA",49.059440,-101.048900,MB,UTC-06:00
05NF006,"LIGHTNING CREEK NEAR CARNDUFF",49.221390,-101.718900,SK,UTC-06:00
05NF007,"GAINSBOROUGH CREEK NEAR LYLETON",49.095830,-101.183300,MB,UTC-06:00
05NF008,"GRAHAM CREEK NEAR MELITA",49.263890,-100.995800,MB,UTC-06:00
05NF010,"ANTLER RIVER NEAR WAUCHOPE",49.584170,-101.847800,SK,UTC-06:00
05NG001,"SOURIS RIVER AT WAWANESA",49.601390,-99.681950,MB,UTC-06:00
05NG003,"PIPESTONE CREEK NEAR PIPESTONE",49.594440,-100.941700,MB,UTC-06:00
05NG007,"PLUM CREEK NEAR SOURIS",49.625000,-100.305600,MB,UTC-06:00
05NG010,"OAK CREEK NEAR STOCKTON",49.562220,-99.513610,MB,UTC-06:00
05NG012,"ELGIN CREEK NEAR SOURIS",49.591110,-100.234700,MB,UTC-06:00
05NG019,"STONY CREEK NEAR BROOMHILL",49.397780,-101.088610,MB,UTC-06:00
05NG020,"MEDORA CREEK NEAR NAPINKA",49.325000,-100.702800,MB,UTC-06:00
05NG021,"SOURIS RIVER AT SOURIS",49.619450,-100.250000,MB,UTC-06:00
05NG023,"WHITEWATER LAKE NEAR BOISSEVAIN",49.237444,-100.239889,MB,UTC-06:00
05NG024,"PIPESTONE CREEK NEAR THE SASKATCHEWAN BOUNDARY",49.841110,-101.396700,MB,UTC-06:00
05OA001,"PEMBINA RIVER NORTH OF KILLARNEY",49.220970,-99.720580,MB,UTC-06:00
05OA006,"LONG RIVER NEAR HOLMFIELD",49.147500,-99.414170,MB,UTC-06:00
05OA007,"BADGER CREEK NEAR CARTWRIGHT",49.104440,-99.322780,MB,UTC-06:00
05OA010,"PEMBINA RIVER ABOVE LORNE LAKE",49.263890,-99.462220,MB,UTC-06:00
05OA019,"BONE LAKE OUTLET NEAR NINETTE",49.421220,-99.637310,MB,UTC-06:00
05OB001,"PEMBINA RIVER NEAR LA RIVIERE",49.238890,-98.688890,MB,UTC-06:00
05OB007,"PEMBINA RIVER NEAR WINDYGATES",49.031390,-98.277780,MB,UTC-06:00
05OB010,"CYPRESS CREEK NEAR CLEARWATER",49.089170,-98.981670,MB,UTC-06:00
05OB016,"SNOWFLAKE CREEK NEAR SNOWFLAKE",49.021390,-98.603610,MB,UTC-06:00
05OB019,"PEMBINA RIVER NEAR OUTLET OF SWAN LAKE",49.363810,-98.840190,MB,UTC-06:00
05OB021,"MOWBRAY CREEK NEAR MOWBRAY",49.000000,-98.454170,MB,UTC-06:00
05OB023,"PEMBINA RIVER BELOW CRYSTAL CREEK",49.219440,-99.027780,MB,UTC-06:00
05OB027,"ROCK LAKE NEAR GLENORA",49.211110,-99.145840,MB,UTC-06:00
05OC001,"RED RIVER AT EMERSON",49.008340,-97.211110,MB,UTC-06:00
05OC006,"RED RIVER AT MORRIS",49.354440,-97.347780,MB,UTC-06:00
05OC008,"RED RIVER NEAR ST. NORBERT",49.786110,-97.136950,MB,UTC-06:00
05OC009,"RED RIVER AT ST. JEAN BAPTISTE",49.266110,-97.339720,MB,UTC-06:00
05OC010,"RED RIVER NEAR LETELLIER",49.131670,-97.254450,MB,UTC-06:00
05OC012,"RED RIVER NEAR STE. AGATHE",49.553610,-97.184720,MB,UTC-06:00
05OC016,"DEADHORSE CREEK NEAR ROSENFELD",49.252780,-97.550000,MB,UTC-06:00
05OC017,"RED RIVER FLOODWAY NEAR ST. NORBERT",49.756670,-97.126660,MB,UTC-06:00
05OC019,"BUFFALO CREEK NEAR ROSENFELD",49.191670,-97.400000,MB,UTC-06:00
05OC020,"RED RIVER BELOW FLOODWAY CONTROL STRUCTURE",49.755550,-97.136110,MB,UTC-06:00
05OC021,"RED RIVER ABOVE FLOODWAY CONTROL STRUCTURE",49.750690,-97.133530,MB,UTC-06:00
05OC022,"RIVIERE AUX MARAIS NEAR CHRISTIE",49.074440,-97.304440,MB,UTC-06:00
05OC024,"KRONSGART DRAIN NEAR SEWELL",49.280560,-97.505550,MB,UTC-06:00
05OC026,"RED RIVER ABOVE RED RIVER FLOODWAY",49.723890,-97.130280,MB,UTC-06:00
05OC028,"RED RIVER AT ST. ADOLPHE",49.680000,-97.119160,MB,UTC-06:00
05OC029,"RED RIVER FLOODWAY AT TRANS CANADA HIGHWAY",49.832550,-96.957500,MB,UTC-06:00
05OD001,"ROSEAU RIVER NEAR DOMINION CITY",49.191390,-96.984440,MB,UTC-06:00
05OD004,"ROSEAU RIVER AT GARDENTON",49.087780,-96.687500,MB,UTC-06:00
05OD028,"MAIN DRAIN NEAR DOMINION CITY",49.133610,-97.145000,MB,UTC-06:00
05OD034,"VITA DRAIN NEAR STUARTBURN",49.176670,-96.763890,MB,UTC-06:00
05OE001,"RAT RIVER NEAR OTTERBURNE",49.461670,-97.007230,MB,UTC-06:00
05OE004,"RAT RIVER NEAR SUNDOWN",49.209720,-96.283330,MB,UTC-06:00
05OE006,"MANNING CANAL NEAR ILE DES CHENES",49.630550,-96.905560,MB,UTC-06:00
05OE007,"JOUBERT CREEK AT ST. PIERRE-JOLYS",49.440560,-96.989720,MB,UTC-06:00
